,Unnamed: 0,dataOpNetFlg,secFutrsLawId,secFutrsLawNbr,secFutrsLawName,secFutrsLawNameAnno,wtAnttnSecFutrsLawName,secFutrsLawVersion,fileno,body,draftDscrTitle,draftDscr,draftDscrAnno,bodyAgoCntnt,bodyAgoCntntAnno,bodyAftCntnt,bodyAftCntntAnno,pubDate,efctvDate,inefctvDate,lawAthrtyStsCde,fileNbr,visitCnt,draftPsnId,draftPsnName,draftPsnOrgId,draftPsnOrgName,draftTime,auditPsnId,auditPsnName,auditPsnOrgId,auditPsnOrgName,auditTime,issuePsnId,issuePsnName,issuePsnOrgId,issuePsnOrgName,issueTime,cnclIssuePsnId,cnclIssuePsnName,cnclIssuePsnOrgId,cnclIssuePsnOrgName,cnclIssueTime,lawDataStsCde,auditPassIndc,openLvlCde,stktTnReguIndc,deltIndc,olEntrTime,olLastAlterTime,secFutrsLawAndLawPubOrgRltnId,lawPubOrgId,lawPubOrgName,supvLawPubOrgId,supvLawPubOrgName,lawPubOrgCde,lawPubOrgHrrc,nbr,olDataOpTm,nonPkEmpty,nonPkNull,empty,null,pkNull,pkEmpty,id
75,15,,6bd7493b64a2428589ce58873f6f2922,1053,国务院办公厅关于加强金融消费者权益保护工作的指导意见,,,20151104,国办发〔2015〕81号,,,,,,,,,1446595200000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,国务院办公厅,,,,,,,False,False,False,False,False,False,ba2e1f2cd87f4f65a12173ec4d1c1b6f
76,16,,d4a10c8c97ef40c4b4735e0acf54e75c,1052,国务院关于进一步做好防范和处置非法集资工作的意见,,,20151019,国发〔2015〕59号,,,,,,,,,1445212800000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,国务院,,,,,,,False,False,False,False,False,False,ba2e1f2cd87f4f65a12173ec4d1c1b6f
77,17,,586e4488d6ba47c58ee79322607436fe,1051,国务院关于“先照后证”改革后加强事中事后监管的意见,,,20151013,国发〔2015〕62号,,,,,,,,,1444694400000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,国务院,,,,,,,False,False,False,False,False,False,ba2e1f2cd87f4f65a12173ec4d1c1b6f
78,18,,5d8f9d8e95bd4de0bf54e334473f7668,1050,国务院关于印发《基本养老保险基金投资管理办法》的通知,,,20150817,国发〔2015〕48号,,,,,,,,,1439769600000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,国务院,,,,,,,False,False,False,False,False,False,ba2e1f2cd87f4f65a12173ec4d1c1b6f
79,19,,6242a09a98c44b7291853e8c9c2208c0,1049,国务院办公厅关于推广随机抽查规范事中事后监管的通知,,,20150729,国办发〔2015〕58号,,,,,,,,,1438128000000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,国务院办公厅,,,,,,,False,False,False,False,False,False,ba2e1f2cd87f4f65a12173ec4d1c1b6f
80,0,,21ef4d736e49468fbaf022948c450f74,1048,国务院办公厅关于运用大数据加强对市场主体服务和监管的若干意见,,,20150624,国办发〔2015〕51号,,,,,,,,,1435104000000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,国务院办公厅,,,,,,,False,False,False,False,False,False,ba2e1f2cd87f4f65a12173ec4d1c1b6f
81,1,,bf40d7f4f67248dea3ae8034a2189f06,1047,国务院关于大力推进大众创业万众创新若干政策措施的意见（摘录）,,,20150611,国发〔2015〕32号,,,,,,,,,1433980800000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,国务院,,,,,,,False,False,False,False,False,False,ba2e1f2cd87f4f65a12173ec4d1c1b6f
82,2,,e5cc920d0af7475ca44f1e69c5378244,1082,中华人民共和国证券投资基金法,,,20150424,主席令第71号,,,,,,,,,1429833600000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,全国人民代表大会常务委员会,,,,,,,False,False,False,False,False,False,ba2e1f2cd87f4f65a12173ec4d1c1b6f
83,3,,fa77b82fa9c04c1182cc49992b6c580e,1046,国务院办公厅关于发展众创空间推进大众创新创业的指导意见（摘录）,,,20150302,国办发〔2015〕9号,,,,,,,,,1425254400000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,国务院办公厅,,,,,,,False,False,False,False,False,False,ba2e1f2cd87f4f65a12173ec4d1c1b6f
84,4,,b4f3dd65eaa549b488c7f24fb054854f,1075,最高人民法院、中国证监会关于加强信用信息共享及司法协助机制建设的通知,,,20141209,法发〔2014〕312号,,,,,,,,,1418083200000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"中国证券监督管理委员会,最高人民法院",,,,,,,False,False,False,False,False,False,ba2e1f2cd87f4f65a12173ec4d1c1b6f
85,5,,5c93ff9630974685ba0405bc04011388,1045,国务院关于清理规范税收等优惠政策的通知,,,20141127,国发〔2014〕62号,,,,,,,,,1417046400000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,国务院,,,,,,,False,False,False,False,False,False,ba2e1f2cd87f4f65a12173ec4d1c1b6f
86,6,,a926ffdef5634e50b15afaaae824185e,1044,国务院关于创新重点领域投融资机制鼓励社会投资的指导意见（摘录）,,,20141116,国发〔2014〕60号,,,,,,,,,1416096000000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,国务院,,,,,,,False,False,False,False,False,False,ba2e1f2cd87f4f65a12173ec4d1c1b6f
87,7,,6228b0ff810c4340a86da60a5dbf48f0,1043,国务院关于扶持小型微型企业健康发展的意见（摘录）,,,20141031,国发〔2014〕52号,,,,,,,,,1414713600000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,国务院,,,,,,,False,False,False,False,False,False,ba2e1f2cd87f4f65a12173ec4d1c1b6f
88,8,,2ffcb9d984c54cc3a0df5078a91dcf98,1042,国务院关于加强地方政府性债务管理的意见,,,20140921,国发〔2014〕43号,,,,,,,,,1411257600000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,国务院,,,,,,,False,False,False,False,False,False,ba2e1f2cd87f4f65a12173ec4d1c1b6f
89,9,,0308cef03e85460ab1251423a1031fcd,1041,国务院关于加快发展现代保险服务业的若干意见（摘录）,,,20140810,国发〔2014〕29号,,,,,,,,,1407628800000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,国务院,,,,,,,False,False,False,False,False,False,ba2e1f2cd87f4f65a12173ec4d1c1b6f
90,10,,de15a6b9b2a74f81a0c4d8d712c47c01,1011,证券公司监督管理条例,,,20140729, 国务院令第653号,,,,,,,,,1406592000000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,国务院,,,,,,,False,False,False,False,False,False,ba2e1f2cd87f4f65a12173ec4d1c1b6f
91,11,,3ee5df0b503248aebcadf26ce4297059,1040,国务院关于促进市场公平竞争维护市场正常秩序的若干意见,,,20140604,国发〔2014〕20号,,,,,,,,,1401840000000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,国务院,,,,,,,False,False,False,False,False,False,ba2e1f2cd87f4f65a12173ec4d1c1b6f
92,12,,64001f8222f44971bb664eff8dd85795,1074,最高人民法院关于人民法院为企业兼并重组提供司法保障的指导意见,,,20140603,法发〔2014〕7号,,,,,,,,,1401753600000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,最高人民法院,,,,,,,False,False,False,False,False,False,ba2e1f2cd87f4f65a12173ec4d1c1b6f
93,13,,d8f2a2a1935d43acae900ce9f29327a6,1039,国务院关于进一步促进资本市场健康发展的若干意见,,,20140508,国发〔2014〕17号,,,,,,,,,1399507200000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,国务院,,,,,,,False,False,False,False,False,False,ba2e1f2cd87f4f65a12173ec4d1c1b6f
94,14,,1c4320d88029476ba75c1c0bbc49d98f,1038,国务院办公厅关于金融服务“三农”发展的若干意见(摘录),,,20140420,国办发〔2014〕17号,,,,,,,,,1397952000000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,国务院办公厅,,,,,,,False,False,False,False,False,False,ba2e1f2cd87f4f65a12173ec4d1c1b6f
95,15,,3ba595f9cc9644ee914b78241fe6d536,1037,国务院关于进一步优化企业兼并重组市场环境的意见,,,20140307,国发〔2014〕14号,,,,,,,,,1394150400000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,国务院,,,,,,,False,False,False,False,False,False,ba2e1f2cd87f4f65a12173ec4d1c1b6f
96,16,,9d72d7a32f8e4f149a60192346ef3a19,1079,最高人民法院关于适用《中华人民共和国公司法》若干问题的规定（二）,,,20140220,法释〔2014〕2号,,,,,,,,,1392854400000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,最高人民法院,,,,,,,False,False,False,False,False,False,ba2e1f2cd87f4f65a12173ec4d1c1b6f
97,17,,5b578235ebac4ba799419ae1c7187eb6,1080,最高人民法院关于适用《中华人民共和国公司法》若干问题的规定（三）,,,20140220,法释〔2011〕3号,,,,,,,,,1392854400000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,最高人民法院,,,,,,,False,False,False,False,False,False,ba2e1f2cd87f4f65a12173ec4d1c1b6f
98,18,,47621bf2592742a698392142b7436332,1078,最高人民法院关于适用《中华人民共和国公司法》若干问题的规定（一）,,,20140220,法释〔2014〕2号,,,,,,,,,1392854400000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,最高人民法院,,,,,,,False,False,False,False,False,False,ba2e1f2cd87f4f65a12173ec4d1c1b6f
99,19,,338bd60f072447b8afd29cba976c3ed2,1036,国务院关于印发注册资本登记制度改革方案的通知,,,20140207,国发〔2014〕7号,,,,,,,,,1391731200000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,国务院,,,,,,,False,False,False,False,False,False,ba2e1f2cd87f4f65a12173ec4d1c1b6f
100,0,,9035fbf1553d42cd86eab895356ea5bb,1035,国务院办公厅关于进一步加强资本市场中小投资者合法权益保护工作的意见,,,20131225,国办发〔2013〕110号,,,,,,,,,1387929600000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,国务院办公厅,,,,,,,False,False,False,False,False,False,ba2e1f2cd87f4f65a12173ec4d1c1b6f
101,1,,1b8a8d582b074ff99897203da18bbee9,1034,国务院关于全国中小企业股份转让系统有关问题的决定,,,20131213,国发〔2013〕49号,,,,,,,,,1386892800000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,国务院,,,,,,,False,False,False,False,False,False,ba2e1f2cd87f4f65a12173ec4d1c1b6f
102,2,,43d9a6dcc8974688b7e8ebf12f5977b9,1083,国务院关于管理公开募集基金的基金管理公司有关问题的批复,,,20131210,国函〔2013〕132号,,,,,,,,,1386633600000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,国务院,,,,,,,False,False,False,False,False,False,ba2e1f2cd87f4f65a12173ec4d1c1b6f
103,3,,96e8c39e7f6343db9aeeb5e30cc92b98,1033,国务院关于开展优先股试点的指导意见,,,20131130,国发〔2013〕46号,,,,,,,,,1385769600000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,国务院,,,,,,,False,False,False,False,False,False,ba2e1f2cd87f4f65a12173ec4d1c1b6f
104,4,,e6c7a6556a274751ab558b6009ad86e8,1106,最高人民法院关于适用《中华人民共和国企业破产法》若干问题的规定（二）,,,20130905,法释〔2013〕22号,,,,,,,,,1378339200000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,最高人民法院,,,,,,,False,False,False,False,False,False,ba2e1f2cd87f4f65a12173ec4d1c1b6f
105,5,,8ab72b926d0b48b289c3ce584ed7734d,1059,关于印发《公安机关办理刑事案件适用查封、冻结措施有关规定》的通知,,,20130901,公通字〔2013〕30号,,,,,,,,,1377993600000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"公安部,国家安全部,国家林业局,国土资源部,交通运输部,农业部,司法部,中国保险监督管理委员会,中国民用航空局,中国人民银行,中国银行保险监督管理委员会,中国证券监督管理委员会,住房和城乡建设部,最高人民法院,最高人民检察院",,,,,,,False,False,False,False,False,False,ba2e1f2cd87f4f65a12173ec4d1c1b6f
106,6,,7ae2d43e737844b08a1f01dd5534ecc4,1032,国务院关于同意建立金融监管协调部际联席会议制度的批复,,,20130815,国函〔2013〕91号,,,,,,,,,1376524800000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,国务院,,,,,,,False,False,False,False,False,False,ba2e1f2cd87f4f65a12173ec4d1c1b6f
107,7,,2df9ded55c8847c194d6406cd5ce83a8,1031,国务院办公厅关于金融支持小微企业发展的实施意见(摘录）,,,20130808,国办发〔2013〕87号,,,,,,,,,1375920000000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,国务院办公厅,,,,,,,False,False,False,False,False,False,ba2e1f2cd87f4f65a12173ec4d1c1b6f
108,8,,6e78e9a219a64a3e863c4b875a9e78ac,1030,国务院办公厅关于金融支持经济结构调整和转型升级的指导意见（摘录）,,,20130701,国办发〔2013〕67号,,,,,,,,,1372636800000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,国务院办公厅,,,,,,,False,False,False,False,False,False,ba2e1f2cd87f4f65a12173ec4d1c1b6f
109,9,,6d1fd28bd40b426fa5e1163c00836b03,1113,最高人民法院关于个人独资企业清算是否可以参照适用企业破产法规定的破产清算程序的批复,,,20121211,法释〔2012〕16号,,,,,,,,,1355184000000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,最高人民法院,,,,,,,False,False,False,False,False,False,ba2e1f2cd87f4f65a12173ec4d1c1b6f
110,10,,152c752766214aac85099b42bfd8ab62,1112,最高人民法院印发《关于审理上市公司破产重整案件工作座谈会纪要》的通知,,,20121029,法发〔2012〕261号,,,,,,,,,1351468800000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,最高人民法院,,,,,,,False,False,False,False,False,False,ba2e1f2cd87f4f65a12173ec4d1c1b6f
111,11,,9419b6000a7f445282fef9387e6fce41,1073,最高人民法院印发《关于充分发挥审判职能作用为深化科技体制改革和加快国家创新体系建设提供司法保障的意见》的通知,,,20120719,法发〔2012〕15号,,,,,,,,,1342656000000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,最高人民法院,,,,,,,False,False,False,False,False,False,ba2e1f2cd87f4f65a12173ec4d1c1b6f
112,12,,9a7033c568924c16bde1f7dc4aaa8c7c,1029,国务院办公厅关于清理整顿各类交易场所的实施意见,,,20120712,国办发〔2012〕37号,,,,,,,,,1342051200000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,国务院办公厅,,,,,,,False,False,False,False,False,False,ba2e1f2cd87f4f65a12173ec4d1c1b6f
113,13,,b3384f8b7b9347bdbc3135d95cd3ce1c,1028,国务院办公厅转发发展改革委等部门关于加快培育国际合作和竞争新优势指导意见的通知（摘录）,,,20120524,国办发〔2012〕32号,,,,,,,,,1337817600000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,国务院办公厅,,,,,,,False,False,False,False,False,False,ba2e1f2cd87f4f65a12173ec4d1c1b6f
114,14,,8c1a78f85e3b4ffd8e45879ff0c07c20,1027,国务院关于进一步支持小型微型企业健康发展的意见(摘录）,,,20120419,国发〔2012〕14号,,,,,,,,,1334793600000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,国务院,,,,,,,False,False,False,False,False,False,ba2e1f2cd87f4f65a12173ec4d1c1b6f
115,15,,e466121b5cc94888a1744d9043818309,1067,最高人民法院、最高人民检察院关于办理内幕交易、泄露内幕信息刑事案件具体应用法律若干问题的解释,,,20120601,法释〔2012〕6号,,,,,,,,,1332979200000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,最高人民法院,,,,,,,False,False,False,False,False,False,ba2e1f2cd87f4f65a12173ec4d1c1b6f
116,16,,918d31038c62488ea8685f9c4159b606,1072,最高人民法院印发《关于人民法院为防范化解金融风险和推进金融改革发展提供司法保障的指导意见》的通知,,,20120210,法发〔2012〕3号,,,,,,,,,1328832000000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,最高人民法院,,,,,,,False,False,False,False,False,False,ba2e1f2cd87f4f65a12173ec4d1c1b6f
117,17,,1088146d67284157b65a02c5e2ba07f5,1026,国务院关于同意建立清理整顿各类交易场所部际联席会议制度的批复,,,20120110,国函〔2012〕3号,,,,,,,,,1326153600000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,国务院,,,,,,,False,False,False,False,False,False,ba2e1f2cd87f4f65a12173ec4d1c1b6f
118,18,,fff6b146cf724919bed83b1a76a7a369,1025,国务院关于清理整顿各类交易场所切实防范金融风险的决定,,,20111111,国发〔2011〕38号,,,,,,,,,1320969600000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,国务院,,,,,,,False,False,False,False,False,False,ba2e1f2cd87f4f65a12173ec4d1c1b6f
119,19,,d7b1d142ce0c45babf5fdc2f41c945f8,1105,最高人民法院关于适用《中华人民共和国企业破产法》若干问题的规定（一）,,,20110909,法释〔2011〕22号,,,,,,,,,1315526400000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,最高人民法院,,,,,,,False,False,False,False,False,False,ba2e1f2cd87f4f65a12173ec4d1c1b6f
120,0,,96888e8f63f141dcb3b5118131cbec93,1066,最高人民法院印发《关于审理证券行政处罚案件证据若干问题的座谈会纪要》的通知,,,20110713,法发〔2011〕225号,,,,,,,,,1310515200000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,最高人民法院,,,,,,,False,False,False,False,False,False,ba2e1f2cd87f4f65a12173ec4d1c1b6f
121,1,,51a1aa8f14994590ac2d6328903a67e2,1024,国务院办公厅转发银监会发展改革委等部门关于促进融资性担保行业规范发展意见的通知,,,20110621,国办发〔2011〕第30号,,,,,,,,,1308614400000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,国务院办公厅,,,,,,,False,False,False,False,False,False,ba2e1f2cd87f4f65a12173ec4d1c1b6f
122,2,,4e89c751d296487ca880426f685559fd,1004,企业债券管理条例,,,20110108,国务院令第588号 ,,,,,,,,,1294444800000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,国务院,,,,,,,False,False,False,False,False,False,ba2e1f2cd87f4f65a12173ec4d1c1b6f
123,3,,4fd9100db954423daced022d9ad1c2b7,1086,最高人民法院关于审理期货纠纷案件若干问题的规定（二）,,,20101231,法释〔2011〕1号,,,,,,,,,1293753600000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,最高人民法院,,,,,,,False,False,False,False,False,False,ba2e1f2cd87f4f65a12173ec4d1c1b6f
124,4,,87f8902a298a4194adec15e610cc6177,1023,国务院办公厅转发证监会等部门关于依法打击和防控资本市场内幕交易意见的通知,,,20101116,国办发〔2010〕55号,,,,,,,,,1289865600000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,国务院,,,,,,,False,False,False,False,False,False,ba2e1f2cd87f4f65a12173ec4d1c1b6f
125,5,,bf9d5f0d46bf477daa5ec8ae8af61cd7,1022,国务院关于加快培育和发展战略性新兴产业的决定(摘录）,,,20101010,国发〔2010〕32号,,,,,,,,,1286668800000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,国务院,,,,,,,False,False,False,False,False,False,ba2e1f2cd87f4f65a12173ec4d1c1b6f
126,6,,a492efb6ac5943cb82c22322005bea02,1021,国务院关于促进企业兼并重组的意见,,,20100828,国发〔2010〕27号,,,,,,,,,1282953600000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,国务院,,,,,,,False,False,False,False,False,False,ba2e1f2cd87f4f65a12173ec4d1c1b6f
127,7,,165586be35c54052b2597de68523af21,1071,关于印发《关于建立和完善执行联动机制若干问题的意见》的通知,,,20100707,法发〔2010〕15号,,,,,,,,,1278460800000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"公安部,国家发展和改革委员会,国家工商行政管理总局,国家税务总局,国土资源部,国务院法制办公室,监察部,民政部,司法部,中共中央纪律检查委员会,中共中央宣传部,中共中央组织部,中国人民银行,中国银行保险监督管理委员会,中国证券监督管理委员会,中央社会治安综合治理委员会（已变更）,住房和城乡建设部,最高人民法院,最高人民检察院",,,,,,,False,False,False,False,False,False,ba2e1f2cd87f4f65a12173ec4d1c1b6f
128,8,,8744bb64b44944078f4871eccbcd268e,1081,最高人民法院印发《关于审理公司强制清算案件工作座谈会纪要》的通知,,,20091104,法发〔2009〕52号,,,,,,,,,1257292800000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,最高人民法院,,,,,,,False,False,False,False,False,False,ba2e1f2cd87f4f65a12173ec4d1c1b6f
129,9,,c399bd7a6f6546d595ef054a2747324c,1020,国务院关于进一步促进中小企业发展的若干意见（摘录）,,,20090919,国发〔2009〕36号,,,,,,,,,1253318400000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,国务院,,,,,,,False,False,False,False,False,False,ba2e1f2cd87f4f65a12173ec4d1c1b6f
130,10,,32b13c6ce64f412a8fd50ee0f208ad8c,1070,最高人民法院关于印发《关于当前形势下做好行政审判工作的若干意见》的通知,,,20090626,法发〔2009〕38号,,,,,,,,,1245974400000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,最高人民法院,,,,,,,False,False,False,False,False,False,ba2e1f2cd87f4f65a12173ec4d1c1b6f
131,11,,4f448b67a8b74a9181c5226739c09c7b,1111,最高人民法院关于正确审理企业破产案件为维护市场经济秩序提供司法保障若干问题的意见,,,20090612,法发〔2009〕36号,,,,,,,,,1244764800000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,最高人民法院,,,,,,,False,False,False,False,False,False,ba2e1f2cd87f4f65a12173ec4d1c1b6f
132,12,,10de620ec866476eb1d3a78400c9cb52,1065,最高人民法院关于依法审理和执行被风险处置证券公司相关案件的通知,,,20090526,法发〔2009〕35号,,,,,,,,,1243296000000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,最高人民法院,,,,,,,False,False,False,False,False,False,ba2e1f2cd87f4f65a12173ec4d1c1b6f
133,13,,4e4c2b654a6b48ae8686fe543d9cd5c3,1069,最高人民法院关于应对国际金融危机做好当前执行工作的若干意见,,,20090525,法发〔2009〕34号,,,,,,,,,1243209600000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,最高人民法院,,,,,,,False,False,False,False,False,False,ba2e1f2cd87f4f65a12173ec4d1c1b6f
134,14,,5429321df352488d8d027eee584f9a57,1019,国务院办公厅关于当前金融促进经济发展的若干意见,,,20081208,国办发〔2008〕126号,,,,,,,,,1228694400000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,国务院办公厅,,,,,,,False,False,False,False,False,False,ba2e1f2cd87f4f65a12173ec4d1c1b6f
135,15,,b28b2a0b0260495fb74e2909cc8c04db,1068,最高人民法院印发《关于为维护国家金融安全和经济全面协调可持续发展提供司法保障和法律服务的若干意见》的通知,,,20081203,法发〔2008〕38号,,,,,,,,,1228262400000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,最高人民法院,,,,,,,False,False,False,False,False,False,ba2e1f2cd87f4f65a12173ec4d1c1b6f
136,16,,b5e05c2d4dc5495fa9997afb8586b24d,1089,中华人民共和国企业国有资产法,,,20081028,主席令第5号,,,,,,,,,1225152000000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,全国人民代表大会常务委员会,,,,,,,False,False,False,False,False,False,ba2e1f2cd87f4f65a12173ec4d1c1b6f
137,17,,1b2048252dbf446b84e6ed9540a627cd,1110,最高人民法院关于债权人对人员下落不明或者财产状况不清的债务人申请破产清算案件如何处理的批复,,,20080807,法释〔2008〕10号,,,,,,,,,1218067200000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,最高人民法院,,,,,,,False,False,False,False,False,False,ba2e1f2cd87f4f65a12173ec4d1c1b6f
138,18,,dcdef7262d7442a89fe89f986e8bd73c,1058,最高人民法院、最高人民检察院、公安部、中国证监会关于查询、冻结、扣划证券和证券交易结算资金有关问题的通知,,,20080110,法发〔2008〕4号,,,,,,,,,1199923200000.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"公安部,中国证券监督管理委员会,最高人民法院,最高人民检察院",,,,,,,False,False,False,False,False,False,ba2e1f2cd87f4f65a12173ec4d1c1b6f
